5 11 1	196.22 0 2 10 26 30 31
5 12 0	158.43 0 16 18 26 30 31
5 12 1	123.496 0 8 12 28 29 31
5 13 0	124.759 0 16 18 19 23 31
5 13 1	137.829 0 16 24 25 27 31
5 14 0	29.7087 0 8 10 14 30 31
5 14 1	131.733 0 1 3 11 15 31
5 15 0	216.729 0 16 18 26 27 31
5 15 1	164.696 0 16 20 28 30 31
5 16 0	107.821 0 1 3 11 27 31
5 16 1	79.0543 0 16 18 26 30 31
5 17 0	94.0644 0 8 12 13 12 13 29 31
5 17 1	76.8496 0 1 0 1 3 7 15 31
5 18 0	183.829 0 16 18 26 27 31
5 18 1	475.354 0 16 24 8 24 16 18 26 30 31
5 19 0	68.8316 0 16 18 26 30 31
5 19 1	168.919 0 16 0 16 18 19 3 11 15 31
6 0 0	208.693 0 16 17 16 17 25 29 31
6 0 1	225.445 0 1 17 16 17 25 29 31
6 1 0	996.253 0 4 20 4 0 4 0 4 0 16 17 25 29 31
6 1 1	307.276 0 4 0 4 20 16 17 25 29 31
6 2 0	41.4848 0 4 20 28 29 31
6 2 1	87.3236 0 16 17 25 27 31
6 3 0	162.406 0 16 17 25 29 31
6 3 1	121.356 0 4 20 28 29 31
6 4 0	164.288 0 16 17 25 29 31
6 4 1	279.542 0 16 17 25 29 31
6 5 0	188.283 0 16 17 25 29 31
6 5 1	61.7857 0 4 5 7 15 31
6 6 0	145.002 0 2 3 7 23 31
6 6 1	251.263 0 16 20 16 17 19 23 31
6 7 0	172.489 0 16 17 25 29 31
6 7 1	185.714 0 2 10 14 30 31
6 8 0	39.8068 0 4 5 7 15 14 15 31
6 8 1	122.998 0 2 10 14 15 31
6 9 0	311.478 0 1 17 25 29 31
6 9 1	219.743 0 4 20 4 20 22 30 31
6 10 0	139.438 0 16 17 25 29 31
6 10 1	627.616 0 4 20 16 17 25 29 31
6 11 0	850.795 0 4 0 1 17 25 29 31
6 11 1	70.3097 0 1 17 21 23 31
6 12 0	86.89 0 4 20 21 29 31
6 12 1	139.046 0 16 17 25 29 31
6 13 0	93.8014 0 16 17 19 23 31
6 13 1	588.093 0 4 20 16 17 25 29 31
6 14 0	160.192 0 1 17 16 17 25 29 31
6 14 1	387.687 0 4 20 16 20 16 17 25 29 31
6 15 0	647.854 0 4 20 4 5 7 23 31
6 15 1	48.4691 0 2 10 14 30 31
6 16 0	90.6336 0 1 17 25 29 31
6 16 1	177.252 0 4 5 7 23 31
6 17 0	160.609 0 1 17 25 29 31
6 17 1	317.374 0 16 17 16 20 4 20 16 17 16 17 25 29 31
6 18 0	75.4956 0 1 17 25 29 31
6 18 1	114.788 0 16 17 21 29 31
6 19 0	126.372 0 16 17 19 23 31
6 19 1	389.237 0 16 17 25 17 25 29 31
7 0 0	70.6373 0 8 10 26 30 31
7 0 1	200.389 0 8 12 28 24 26 30 31
7 1 0	30.6527 0 4 20 28 30 31
7 1 1	122.905 0 8 10 26 30 31
7 2 0	60.8236 0 16 20 28 30 31
7 2 1	87.4812 0 8 10 26 30 31
7 3 0	54.9083 0 16 20 28 30 31
7 3 1	118.673 0 8 12 28 24 26 30 31
7 4 0	35.7471 0 8 10 26 30 31
7 4 1	92.7016 0 8 24 26 30 31
7 5 0	38.6459 0 8 10 26 30 31
7 5 1	82.0438 0 2 18 26 30 31
7 6 0	61.3717 0 8 10 26 30 31
7 6 1	112.448 0 8 10 26 30 31
7 7 0	48.1517 0 16 24 26 30 31
7 7 1	136.45 0 2 10 26 30 31
7 8 0	40.973 0 16 20 28 30 31
7 8 1	147.111 0 16 20 28 30 31
7 9 0	42.2921 0 2 10 26 30 31
7 9 1	97.6196 0 16 20 28 30 31
7 10 0	50.5764 0 8 10 26 27 31
7 10 1	96.6219 0 2 3 19 23 31
7 11 0	30.411 0 4 20 28 30 31
7 11 1	52.809 0 8 12 14 30 31
7 12 0	49.0613 0 16 20 28 30 31
7 12 1	155.781 0 16 24 28 30 31
7 13 0	66.9771 0 16 20 28 30 31
7 13 1	144.894 0 8 10 26 30 31
7 14 0	31.0294 0 16 20 28 30 31
7 14 1	136.859 0 8 12 28 29 31
7 15 0	46.7002 0 16 24 26 30 31
7 15 1	75.6184 0 16 24 26 30 31
7 16 0	50.8643 0 16 24 26 30 31
7 16 1	130.537 0 8 12 28 30 31
7 17 0	66.58 0 8 10 26 27 31
7 17 1	50.9553 0 8 10 26 30 31
7 18 0	31.2082 0 2 10 26 30 31
7 18 1	98.5748 0 16 20 28 30 31
7 19 0	44.3823 0 8 24 28 30 31
7 19 1	143.206 0 16 18 16 24 26 24 28 30 31
8 0 0	98.0019 0 4 12 28 24 25 27 31
8 0 1	257.757 0 4 12 28 30 31
8 1 0	134.287 0 4 12 28 30 31
8 1 1	564.396 0 4 12 4 12 4 12 4 20 4 12 4 12 28 30 31
8 2 0	872.209 0 4 12 4 12 4 12 28 30 31
8 2 1	111.625 0 4 20 28 29 31
8 3 0	931.384 0 4 12 28 30 31
8 3 1	147.866 0 4 20 16 24 26 30 31
8 4 0	537.906 0 4 12 28 29 31
8 4 1	406.627 0 4 12 4 12 28 30 31
8 5 0	639.872 0 4 12 4 12 4 12 28 30 31
8 5 1	327.911 0 4 12 13 15 31
8 6 0	645.142 0 4 12 4 12 13 15 31
8 6 1	94.5522 0 16 24 26 27 31
8 7 0	236.083 0 4 12 4 12 13 29 31
8 7 1	63.9921 0 1 3 19 27 31
8 8 0	369.619 0 4 12 4 12 28 30 31
8 8 1	253.273 0 4 12 28 30 31
8 9 0	79.8433 0 4 12 28 30 31
8 9 1	88.2994 0 16 24 16 17 19 23 31
8 10 0	183.246 0 4 12 28 30 31
8 10 1	121.844 0 4 12 28 30 31
8 11 0	94.4879 0 4 12 28 30 31
8 11 1	99.7904 0 16 24 26 27 31
8 12 0	366.66 0 4 12 13 15 31
8 12 1	331.519 0 4 12 28 30 31
8 13 0	133.951 0 4 12 28 30 31
8 13 1	191.392 0 4 12 28 24 26 30 31
8 14 0	253.645 0 4 12 13 29 31
8 14 1	38.7685 0 16 18 19 27 31
8 15 0	237.986 0 4 12 28 30 31
8 15 1	206.871 0 4 12 28 12 28 30 31
8 16 0	113.171 0 4 12 13 15 31
8 16 1	63.2363 0 4 12 28 29 31
8 17 0	160.586 0 4 12 13 15 31
8 17 1	136.838 0 4 20 22 23 31
8 18 0	216.761 0 4 12 4 12 13 15 31
8 18 1	73.9031 0 2 18 26 27 31
8 19 0	2549.78 0 4 12 8 12 4 12 4 12 4 12 4 12 4 12 28 30 31
8 19 1	50.0828 0 4 12 28 30 31
9 0 0	61.7379 0 4 5 21 29 31
9 0 1	70.6306 0 4 5 21 29 31
9 1 0	51.0433 0 8 9 25 29 31
9 1 1	74.7168 0 4 5 21 29 31
9 2 0	85.5895 0 8 9 13 15 31
9 2 1	75.9086 0 8 9 13 29 31
9 3 0	168.943 0 8 9 11 27 31
9 3 1	47.2505 0 16 18 26 27 31
9 4 0	96.0261 0 8 9 13 15 31
9 4 1	77.3871 0 16 20 21 29 31
9 5 0	146.172 0 8 9 13 15 31
9 5 1	180.949 0 16 20 22 23 21 29 31
9 6 0	645.946 0 8 9 25 9 25 27 31
9 6 1	300.689 0 8 9 8 10 14 30 31
9 7 0	139.395 0 8 9 25 27 31
9 7 1	53.8808 0 8 10 14 15 31
9 8 0	183.305 0 8 9 11 15 31
9 8 1	107.09 0 8 9 11 27 31
9 9 0	574.184 0 4 5 13 29 31
9 9 1	197.706 0 8 9 13 5 4 5 13 15 7 23 31
9 10 0	28.3574 0 16 24 26 27 31
9 10 1	142.104 0 8 9 25 29 31
9 11 0	953.938 0 2 0 2 18 2 10 8 9 25 27 31
9 11 1	62.6956 0 8 9 11 15 31
9 12 0	131.608 0 8 9 13 15 31
9 12 1	106.962 0 8 9 11 27 31
9 13 0	110.822 0 2 10 14 15 31
9 13 1	293.229 0 8 9 25 9 25 27 31
9 14 0	203.674 0 8 9 25 27 31
9 14 1	236.131 0 8 9 11 15 31
9 15 0	104.848 0 8 9 13 15 31
9 15 1	142.975 0 8 9 25 29 31
9 16 0	105.759 0 8 9 8 24 26 30 31
9 16 1	150.246 0 8 10 8 9 25 29 31
9 17 0	152.622 0 8 9 25 27 31
9 17 1	82.9716 0 2 18 26 27 31
9 18 0	270.24 0 8 9 8 9 25 27 31
9 18 1	265.403 0 2 6 7 5 13 29 31
9 19 0	182.556 0 8 9 25 29 31
9 19 1	104.292 0 4 5 13 5 13 29 31
10 0 0	40.8283 0 16 20 28 29 31
10 0 1	54.693 0 1 9 13 15 31
10 1 0	23.3191 0 2 18 26 27 31
10 1 1	154.796 0 16 18 19 27 31
10 2 0	348.82 0 4 6 4 6 4 6 4 20 21 29 31
10 2 1	106.497 0 4 6 14 15 31
10 3 0	561.047 0 4 6 4 6 14 30 31
10 3 1	357.67 0 4 6 4 12 4 12 13 15 31
10 4 0	226.242 0 4 6 4 6 14 30 31
10 4 1	190.377 0 4 6 4 6 4 12 13 15 31
10 5 0	470.764 0 4 6 14 15 31
10 5 1	159.176 0 4 12 28 29 31
10 6 0	193.808 0 4 6 4 20 28 29 31
10 6 1	99.4399 0 2 6 4 6 4 20 28 30 31
10 7 0	381.406 0 4 6 14 15 31
10 7 1	104.03 0 4 12 28 12 28 29 31
10 8 0	141.649 0 4 6 14 30 31
10 8 1	171.203 0 1 9 13 29 25 27 31
10 9 0	75.9581 0 4 20 28 29 31
10 9 1	199.227 0 4 6 14 30 31
10 10 0	59.2773 0 4 5 13 29 31
10 10 1	358.232 0 4 6 4 20 4 12 28 30 31
10 11 0	88.3478 0 4 12 14 15 31
10 11 1	161.5 0 1 9 13 29 31
10 12 0	400.664 0 4 6 4 20 28 29 31
10 12 1	65.7221 0 4 12 13 15 31
10 13 0	355.536 0 4 6 4 6 14 15 31
10 13 1	154.114 0 2 6 2 18 16 18 19 27 31
10 14 0	81.0729 0 4 6 4 20 28 30 31
10 14 1	152.794 0 4 12 13 29 31
10 15 0	133.913 0 4 6 7 23 31
10 15 1	140.766 0 4 20 4 12 28 29 31
10 16 0	142.748 0 4 20 4 6 14 15 31
10 16 1	58.3982 0 4 6 14 15 31
10 17 0	189.877 0 4 6 14 15 31
10 17 1	45.0082 0 1 17 19 23 31
10 18 0	378.755 0 4 6 4 6 4 20 28 29 31
10 18 1	114.497 0 4 6 22 30 31
10 19 0	189.637 0 4 20 4 20 28 30 31
10 19 1	107.123 0 1 9 13 15 31
11 0 0	779.668 0 8 24 8 24 8 24 8 9 11 15 31
11 0 1	39.8424 0 8 9 11 15 31
11 1 0	1558.03 0 8 24 8 9 11 15 31
11 1 1	35.1166 0 8 9 11 15 31
11 2 0	592.351 0 8 9 11 15 31
11 2 1	35.6075 0 8 9 11 15 31
11 3 0	1780.68 0 8 10 11 15 31
11 3 1	125.708 0 8 9 11 15 31
11 4 0	1255.11 0 8 9 8 10 11 15 31
11 4 1	153.237 0 8 9 11 15 31
11 5 0	261.433 0 8 9 11 15 31
11 5 1	85.8879 0 8 9 11 15 31
11 6 0	433.099 0 8 24 8 9 11 15 31
11 6 1	52.5827 0 8 10 11 15 31
11 7 0	71.1189 0 8 24 8 9 13 15 31
11 7 1	100.879 0 8 9 11 15 31
11 8 0	61.7473 0 1 9 13 15 31
11 8 1	119.531 0 1 9 11 15 31
11 9 0	1016.59 0 8 24 8 24 8 9 11 15 31
11 9 1	106.773 0 8 9 11 15 31
11 10 0	40.199 0 8 9 11 15 31
11 10 1	55.6193 0 1 17 21 23 31
11 11 0	364.489 0 8 9 11 15 31
11 11 1	57.1747 0 8 10 11 15 31
11 12 0	361.521 0 8 9 11 15 31
11 12 1	374.014 0 8 9 8 0 8 10 11 15 31
11 13 0	152.596 0 8 9 13 15 31
11 13 1	61.8938 0 16 20 21 23 31
11 14 0	533.903 0 8 24 8 9 11 15 31
11 14 1	99.756 0 8 24 25 27 31
11 15 0	782.18 0 8 9 8 24 8 9 11 15 31
11 15 1	173.42 0 8 24 25 24 28 30 31
11 16 0	178.812 0 8 9 11 15 31
11 16 1	115.26 0 16 20 21 23 31
11 17 0	241.554 0 8 10 11 15 31
11 17 1	180.903 0 8 24 28 20 28 30 31
11 18 0	197.691 0 8 9 13 15 31
11 18 1	47.7989 0 8 9 11 15 31
11 19 0	412.807 0 8 10 11 15 31
11 19 1	74.1482 0 8 12 13 15 31
12 0 0	1387.42 0 4 6 4 6 22 30 31
12 0 1	234.001 0 4 20 4 6 22 30 31
12 1 0	1958.07 0 4 6 4 6 4 20 4 6 22 30 31
12 1 1	67.4135 0 4 20 22 30 31
12 2 0	52.914 0 4 6 22 23 31
12 2 1	145.434 0 4 5 21 23 31
12 3 0	1041.97 0 4 6 4 20 22 18 26 30 31
12 3 1	134.204 0 2 6 2 10 26 30 31
12 4 0	491.322 0 4 20 21 29 31
12 4 1	92.0691 0 4 6 2 6 22 23 31
12 5 0	6976.89 0 2 6 4 20 4 6 4 6 4 6 4 6 4 20 4 6 4 5 4 0 4 5 4 6 14 10 2 6 2 6 4 20 4 5 4 6 4 6 4 0 4 5 4 6 4 6 14 30 31
12 5 1	244.482 0 4 6 14 30 31
12 6 0	1337.3 0 4 5 21 23 31
12 6 1	236.528 0 4 6 14 30 31
12 7 0	3389.35 0 4 20 4 6 4 6 4 6 4 20 4 20 4 20 4 6 4 6 4 20 4 20 4 5 4 6 14 30 31
12 7 1	374.572 0 4 6 4 6 4 6 4 20 22 23 31
12 8 0	509.632 0 4 6 4 6 22 30 31
12 8 1	189.976 0 2 10 26 30 31
12 9 0	2906.16 0 4 20 4 20 4 6 4 6 4 6 4 20 4 0 4 20 4 6 4 6 14 30 31
12 9 1	289.806 0 4 20 4 6 4 12 4 0 4 20 4 12 14 30 31
12 10 0	2737.49 0 4 20 4 6 4 6 4 20 4 20 4 20 4 20 22 30 31
12 10 1	492.049 0 4 20 4 20 4 20 4 12 4 6 2 6 2 10 26 30 31
12 11 0	68.7977 0 2 6 22 30 31
12 11 1	94.8501 0 4 5 21 23 31
12 12 0	2576.1 0 4 5 4 20 4 20 4 20 4 20 4 6 14 30 31
12 12 1	144.365 0 2 0 2 10 26 27 31
12 13 0	430.201 0 4 20 4 6 2 10 26 30 31
12 13 1	144.999 0 2 10 26 30 31
12 14 0	946.206 0 4 6 14 30 31
12 14 1	250.929 0 2 10 26 10 26 27 31
12 15 0	4672.23 0 2 6 4 20 4 6 4 20 4 20 4 20 4 6 4 6 4 6 4 20 22 30 31
12 15 1	335.312 0 2 6 4 6 14 30 31
12 16 0	5087.11 0 2 6 4 20 4 20 4 5 4 6 4 6 4 6 4 12 4 6 2 6 4 6 4 6 4 6 4 20 4 20 4 6 7 23 31
12 16 1	67.6383 0 4 12 14 30 31
12 17 0	2628.22 0 4 6 4 6 4 6 4 6 4 20 4 20 4 5 4 5 4 20 4 20 4 6 14 30 31
12 17 1	904.526 0 4 6 4 20 4 6 4 6 14 30 31
12 18 0	2420.92 0 4 20 4 6 4 20 4 20 22 23 31
12 18 1	104.935 0 2 6 14 10 26 30 31
12 19 0	467.023 0 4 6 14 30 31
12 19 1	320.164 0 4 20 4 6 4 6 14 30 31
13 0 0	95.8719 0 16 20 28 29 31
13 0 1	106.604 0 4 12 28 29 31
13 1 0	110.625 0 4 12 28 29 31
13 1 1	85.8852 0 16 20 28 30 31
13 2 0	32.2066 0 16 20 21 23 31
13 2 1	61.4994 0 4 20 28 30 31
13 3 0	44.2892 0 16 20 21 29 31
13 3 1	56.0851 0 16 20 21 23 31
13 4 0	36.5629 0 16 20 28 29 31
13 4 1	177.175 0 16 20 21 23 31
13 5 0	58.456 0 16 20 28 29 31
13 5 1	74.7736 0 4 12 14 30 31
13 6 0	25.8463 0 16 20 21 23 31
13 6 1	132.301 0 4 0 4 12 4 20 21 23 31
13 7 0	34.9347 0 4 20 21 29 31
13 7 1	73.215 0 16 20 28 30 31
13 8 0	44.8863 0 4 20 21 23 31
13 8 1	138.719 0 16 20 28 30 31
13 9 0	44.3786 0 16 20 22 23 21 23 31
13 9 1	114.575 0 2 18 19 23 31
13 10 0	27.6765 0 4 12 28 29 31
13 10 1	280.761 0 16 24 16 20 21 23 31
13 11 0	71.7933 0 16 20 21 23 31
13 11 1	71.523 0 16 20 21 29 31
13 12 0	86.3429 0 4 20 21 23 31
13 12 1	50.6917 0 2 18 19 27 31
13 13 0	39.9601 0 2 18 19 23 31
13 13 1	113.822 0 16 20 28 29 31
13 14 0	78.2363 0 4 20 21 29 31
13 14 1	131.131 0 2 18 19 23 31
13 15 0	82.69 0 4 20 21 23 31
13 15 1	83.1642 0 4 5 21 23 31
13 16 0	57.2202 0 4 20 21 29 31
13 16 1	123.021 0 4 12 28 30 31
13 17 0	53.4176 0 4 12 28 29 31
13 17 1	133.009 0 16 20 21 23 31
13 18 0	74.0232 0 4 20 21 23 31
13 18 1	143.036 0 16 20 21 29 31
13 19 0	60.8106 0 4 12 28 29 31
13 19 1	142.459 0 16 20 21 29 31
14 0 0	43.3679 0 16 17 19 27 31
14 0 1	74.1503 0 8 10 26 27 31
14 1 0	117.825 0 8 24 25 27 31
14 1 1	174.12 0 16 17 21 29 31
14 2 0	112.067 0 8 10 14 30 31
14 2 1	139.486 0 8 24 8 24 26 27 31
14 3 0	840.875 0 16 20 22 20 28 29 31
14 3 1	63.7969 0 8 12 14 30 31
14 4 0	178.424 0 8 24 26 27 31
14 4 1	77.7402 0 16 24 26 27 31
